"fare_id","price","currency_type","payment_method","transfers","transfer_duration"
"25003_543_1_260","260","JPY","0","0",
"25004_250651_1_260","260","JPY","0","0",
"21002_210019_1_290","290","JPY","0","0",
"25004_250652_1_290","290","JPY","0","0",
"25001_250461_1_170","170","JPY","0","0",
"21002_210011_1_240","240","JPY","0","0",
"25003_517_1_670","670","JPY","0","0",
"25002_250471_1_550","550","JPY","0","0",
"21002_210015_1_300","300","JPY","0","0",
"25004_250594_1_280","280","JPY","0","0",
"25001_250462_1_390","390","JPY","0","0",
"25002_250474_1_740","740","JPY","0","0",
"25003_508_1_120","120","JPY","0","0",
"29005_291052_1_350","350","JPY","0","0",
"21005_210331_1_310","310","JPY","0","0",
"25004_250621_1_900","900","JPY","0","0",
"25004_250614_1_550","550","JPY","0","0",
"29010_290636_1_190","190","JPY","0","0",
"25003_536_1_260","260","JPY","0","0",
"25005_250932_1_280","280","JPY","0","0",
"25004_250962_1_660","660","JPY","0","0",
"29005_291021_1_310","310","JPY","0","0",
"29005_291052_1_460","460","JPY","0","0",
"25003_546_1_590","590","JPY","0","0",
"25003_534_1_700","700","JPY","0","0",
"25004_250601_1_390","390","JPY","0","0",
"25003_541_1_240","240","JPY","0","0",
"25002_250475_1_310","310","JPY","0","0",
"25003_510_1_740","740","JPY","0","0",
"29005_291052_1_520","520","JPY","0","0",
"25002_250476_1_120","120","JPY","0","0",
"25003_574_1_560","560","JPY","0","0",
"25005_250912_1_190","190","JPY","0","0",
"29005_292022_1_450","450","JPY","0","0",
"20001_200211_1_370","370","JPY","0","0",
"25002_250478_1_610","610","JPY","0","0",
"25003_534_1_620","620","JPY","0","0",
"25005_250931_1_170","170","JPY","0","0",
"21002_210025_1_140","140","JPY","0","0",
"20001_200212_1_510","510","JPY","0","0",
"29005_291011_1_450","450","JPY","0","0",
"25002_250477_1_230","230","JPY","0","0",
"25001_250461_1_770","770","JPY","0","0",
"25003_537_1_640","640","JPY","0","0",
"25003_507_1_260","260","JPY","0","0",
"25004_250611_1_900","900","JPY","0","0",
"25005_250712_1_310","310","JPY","0","0",
"21003_210101_1_630","630","JPY","0","0",
"29005_291012_1_210","210","JPY","0","0",
"29005_292011_1_370","370","JPY","0","0",
"25003_517_1_580","580","JPY","0","0",
"25002_250472_1_620","620","JPY","0","0",
"25004_250963_1_630","630","JPY","0","0",
"21005_210331_1_160","160","JPY","0","0",
"25004_250641_1_200","200","JPY","0","0",
"25006_250816_1_310","310","JPY","0","0",
"29010_290635_1_170","170","JPY","0","0",
"25002_250478_1_600","600","JPY","0","0",
"25002_250472_1_700","700","JPY","0","0",
"21002_210074_1_230","230","JPY","0","0",
"25003_535_1_970","970","JPY","0","0",
"25004_250962_1_180","180","JPY","0","0",
"25004_250605_1_320","320","JPY","0","0",
"25004_250963_1_230","230","JPY","0","0",
"25003_531_1_750","750","JPY","0","0",
"29005_292023_1_270","270","JPY","0","0",
"25005_250913_1_210","210","JPY","0","0",
"25003_537_1_250","250","JPY","0","0",
"29010_290633_1_260","260","JPY","0","0",
"21003_210101_1_230","230","JPY","0","0",
"25004_250591_1_310","310","JPY","0","0",
"25006_250813_1_400","400","JPY","0","0",
"25003_533_1_730","730","JPY","0","0",
"29003_290552_1_450","450","JPY","0","0",
"25004_250612_1_410","410","JPY","0","0",
"25002_250477_1_630","630","JPY","0","0",
"25002_250478_1_850","850","JPY","0","0",
"25004_250963_1_440","440","JPY","0","0",
"25004_250611_1_970","970","JPY","0","0",
"29005_292021_1_330","330","JPY","0","0",
"25004_250641_1_520","520","JPY","0","0",
"25002_250476_1_540","540","JPY","0","0",
"21002_210074_1_440","440","JPY","0","0",
"21002_210014_1_220","220","JPY","0","0",
"25002_250474_1_580","580","JPY","0","0",
"25004_250596_1_280","280","JPY","0","0",
"29006_290814_1_170","170","JPY","0","0",
"29005_291012_1_370","370","JPY","0","0",
"21003_210101_1_440","440","JPY","0","0",
"29005_292011_1_210","210","JPY","0","0",
"21002_210073_1_340","340","JPY","0","0",
"25004_250611_1_400","400","JPY","0","0",
"25004_250641_1_460","460","JPY","0","0",
"29010_290631_1_190","190","JPY","0","0",
"25003_508_1_540","540","JPY","0","0",
"29005_291022_1_240","240","JPY","0","0",
"21002_210018_1_360","360","JPY","0","0",
"25003_505_1_310","310","JPY","0","0",
"25004_250614_1_770","770","JPY","0","0",
"25002_250475_1_320","320","JPY","0","0",
"25004_250596_1_570","570","JPY","0","0",
"25002_250477_1_440","440","JPY","0","0",
"25004_250641_1_350","350","JPY","0","0",
"25002_250471_1_770","770","JPY","0","0",
"25003_537_1_500","500","JPY","0","0",
"29003_290541_1_220","220","JPY","0","0",
"25004_250595_1_120","120","JPY","0","0",
"25003_574_1_360","360","JPY","0","0",
"21004_210065_1_220","220","JPY","0","0",
"29005_291021_1_320","320","JPY","0","0",
"25002_250473_1_240","240","JPY","0","0",
"25003_510_1_580","580","JPY","0","0",
"20001_200212_1_430","430","JPY","0","0",
"25003_531_1_490","490","JPY","0","0",
"25002_250477_1_690","690","JPY","0","0",
"25003_509_1_330","330","JPY","0","0",
"21002_210034_1_250","250","JPY","0","0",
"25002_250474_1_940","940","JPY","0","0",
"25003_503_1_480","480","JPY","0","0",
"21002_210022_1_390","390","JPY","0","0",
"25006_250816_1_320","320","JPY","0","0",
"21002_210018_1_220","220","JPY","0","0",
"25004_250621_1_400","400","JPY","0","0",
"25002_250474_1_670","670","JPY","0","0",
"25007_2250674_1_200","200","JPY","0","0",
"29003_290551_1_170","170","JPY","0","0",
"25002_250473_1_650","650","JPY","0","0",
"25004_250621_1_970","970","JPY","0","0",
"25003_517_1_740","740","JPY","0","0",
"29007_290111_1_240","240","JPY","0","0",
"29009_290901_1_170","170","JPY","0","0",
"29010_290632_1_260","260","JPY","0","0",
"25003_531_1_380","380","JPY","0","0",
"25004_250631_1_570","570","JPY","0","0",
"29004_290501_1_230","230","JPY","0","0",
"25005_250712_1_320","320","JPY","0","0",
"20001_200213_1_340","340","JPY","0","0",
"25002_250474_1_710","710","JPY","0","0",
"29003_290541_1_360","360","JPY","0","0",
"25003_506_1_340","340","JPY","0","0",
"29005_291052_1_200","200","JPY","0","0",
"25004_250614_1_170","170","JPY","0","0",
"25004_250631_1_280","280","JPY","0","0",
"25004_250591_1_320","320","JPY","0","0",
"21002_210012_1_330","330","JPY","0","0",
"20001_200211_1_210","210","JPY","0","0",
"21003_210102_1_390","390","JPY","0","0",
"25003_542_1_490","490","JPY","0","0",
"25002_250471_1_170","170","JPY","0","0",
"25004_250962_1_190","190","JPY","0","0",
"25001_250461_1_550","550","JPY","0","0",
"25004_250605_1_310","310","JPY","0","0",
"20001_200214_1_410","410","JPY","0","0",
"29005_291092_1_260","260","JPY","0","0",
"21002_210014_1_360","360","JPY","0","0",
"25002_250473_1_760","760","JPY","0","0",
"25003_536_1_690","690","JPY","0","0",
"25002_250472_1_520","520","JPY","0","0",
"25003_547_1_590","590","JPY","0","0",
"25002_250471_1_930","930","JPY","0","0",
"29010_290632_1_230","230","JPY","0","0",
"25002_250476_1_950","950","JPY","0","0",
"29004_290502_1_220","220","JPY","0","0",
"29005_292021_1_410","410","JPY","0","0",
"25003_536_1_440","440","JPY","0","0",
"29005_292011_1_160","160","JPY","0","0",
"29007_290872_1_200","200","JPY","0","0",
"25002_250472_1_460","460","JPY","0","0",
"25005_250911_1_340","340","JPY","0","0",
"25002_250473_1_640","640","JPY","0","0",
"25004_250631_1_840","840","JPY","0","0",
"25004_250652_1_610","610","JPY","0","0",
"25006_816_1_550","550","JPY","0","0",
"29005_291012_1_320","320","JPY","0","0",
"25004_250596_1_470","470","JPY","0","0",
"29005_292012_1_180","180","JPY","0","0",
"25003_506_1_750","750","JPY","0","0",
"29005_291092_1_230","230","JPY","0","0",
"29005_292026_1_250","250","JPY","0","0",
"21002_210025_1_130","130","JPY","0","0",
"25002_250473_1_250","250","JPY","0","0",
"25002_250475_1_370","370","JPY","0","0",
"21003_210102_1_530","530","JPY","0","0",
"25004_250651_1_690","690","JPY","0","0",
"25002_250476_1_180","180","JPY","0","0",
"25002_250472_1_350","350","JPY","0","0",
"25004_250621_1_450","450","JPY","0","0",
"20001_200211_1_310","310","JPY","0","0",
"25002_250478_1_290","290","JPY","0","0",
"29005_291021_1_370","370","JPY","0","0",
"25004_250595_1_190","190","JPY","0","0",
"25004_250651_1_440","440","JPY","0","0",
"21002_210015_1_220","220","JPY","0","0",
"25004_250605_1_210","210","JPY","0","0",
"29005_291022_1_250","250","JPY","0","0",
"25006_250816_1_370","370","JPY","0","0",
"25003_508_1_660","660","JPY","0","0",
"25003_564_1_410","410","JPY","0","0",
"25003_534_1_350","350","JPY","0","0",
"29007_290111_1_250","250","JPY","0","0",
"21002_210022_1_140","140","JPY","0","0",
"25002_250475_1_870","870","JPY","0","0",
"21002_210015_1_360","360","JPY","0","0",
"21002_210034_1_240","240","JPY","0","0",
"25003_545_1_340","340","JPY","0","0",
"29005_292011_1_310","310","JPY","0","0",
"21003_210102_1_140","140","JPY","0","0",
"25004_250591_1_370","370","JPY","0","0",
"20001_200214_1_330","330","JPY","0","0",
"25003_505_1_210","210","JPY","0","0",
"25003_533_1_510","510","JPY","0","0",
"25003_503_1_560","560","JPY","0","0",
"25002_250476_1_660","660","JPY","0","0",
"25003_534_1_520","520","JPY","0","0",
"25003_541_1_500","500","JPY","0","0",
"25004_250631_1_470","470","JPY","0","0",
"25003_507_1_690","690","JPY","0","0",
"25004_250611_1_450","450","JPY","0","0",
"25004_250962_1_120","120","JPY","0","0",
"25002_250476_1_1020","1020","JPY","0","0",
"25004_250594_1_420","420","JPY","0","0",
"25003_507_1_440","440","JPY","0","0",
"25003_534_1_460","460","JPY","0","0",
"25003_535_1_810","810","JPY","0","0",
"21002_210016_1_260","260","JPY","0","0",
"25004_250652_1_600","600","JPY","0","0",
"29005_292012_1_190","190","JPY","0","0",
"29005_292025_1_140","140","JPY","0","0",
"29003_290541_1_300","300","JPY","0","0",
"29005_291012_1_310","310","JPY","0","0",
"25004_250631_1_420","420","JPY","0","0",
"25005_250712_1_210","210","JPY","0","0",
"25003_508_1_190","190","JPY","0","0",
"21002_210011_1_250","250","JPY","0","0",
"25002_250476_1_860","860","JPY","0","0",
"25003_541_1_640","640","JPY","0","0",
"25003_531_1_340","340","JPY","0","0",
"25006_250816_1_210","210","JPY","0","0",
"29003_290552_1_400","400","JPY","0","0",
"25003_507_1_230","230","JPY","0","0",
"25003_535_1_450","450","JPY","0","0",
"25004_250622_1_880","880","JPY","0","0",
"25002_250477_1_260","260","JPY","0","0",
"25004_250594_1_470","470","JPY","0","0",
"25004_250611_1_810","810","JPY","0","0",
"29005_292024_1_340","340","JPY","0","0",
"25001_250462_1_140","140","JPY","0","0",
"25003_506_1_380","380","JPY","0","0",
"20001_200213_1_380","380","JPY","0","0",
"25003_533_1_430","430","JPY","0","0",
"25004_250622_1_590","590","JPY","0","0",
"25003_511_1_410","410","JPY","0","0",
"25003_538_1_580","580","JPY","0","0",
"21002_210014_1_300","300","JPY","0","0",
"21003_210101_1_260","260","JPY","0","0",
"29005_291011_1_400","400","JPY","0","0",
"25003_541_1_250","250","JPY","0","0",
"25003_507_1_630","630","JPY","0","0",
"25004_250595_1_180","180","JPY","0","0",
"29010_290633_1_230","230","JPY","0","0",
"25003_534_1_200","200","JPY","0","0",
"25005_250913_1_310","310","JPY","0","0",
"25003_505_1_370","370","JPY","0","0",
"21006_211082_1_180","180","JPY","0","0",
"25004_250611_1_960","960","JPY","0","0",
"25004_250591_1_210","210","JPY","0","0",
"25007_2250675_1_200","200","JPY","0","0",
"25004_250963_1_260","260","JPY","0","0",
"25004_250601_1_140","140","JPY","0","0",
"25002_250476_1_190","190","JPY","0","0",
"20001_200211_1_320","320","JPY","0","0",
"21002_210019_1_270","270","JPY","0","0",
"21002_210074_1_260","260","JPY","0","0",
"25003_536_1_630","630","JPY","0","0",
"29005_291012_1_160","160","JPY","0","0",
"25004_250962_1_540","540","JPY","0","0",
"21002_210025_1_390","390","JPY","0","0",
"29005_292011_1_320","320","JPY","0","0",
"25005_250914_1_170","170","JPY","0","0",
"25004_250621_1_810","810","JPY","0","0",
"29005_291092_1_440","440","JPY","0","0",
"29005_292022_1_400","400","JPY","0","0",
"25004_250641_1_700","700","JPY","0","0",
"25002_250472_1_990","990","JPY","0","0",
"25007_2250685_1_200","200","JPY","0","0",
"21002_210073_1_380","380","JPY","0","0",
"21005_210331_1_210","210","JPY","0","0",
"25004_250651_1_230","230","JPY","0","0",
"25004_250641_1_620","620","JPY","0","0",
"25003_542_1_340","340","JPY","0","0",
"25001_250462_1_530","530","JPY","0","0",
"21006_211081_1_170","170","JPY","0","0",
"29005_292023_1_290","290","JPY","0","0",
"25002_250472_1_200","200","JPY","0","0",
"25003_543_1_630","630","JPY","0","0",
"21002_210021_1_380","380","JPY","0","0",
"21002_210041_1_170","170","JPY","0","0",
"25004_250595_1_660","660","JPY","0","0",
"25006_816_1_170","170","JPY","0","0",
"25004_250651_1_630","630","JPY","0","0",
"25002_250473_1_500","500","JPY","0","0",
"25004_250621_1_960","960","JPY","0","0",
"25002_250475_1_920","920","JPY","0","0",
"29005_291021_1_210","210","JPY","0","0",
"25004_250612_1_330","330","JPY","0","0",
"25004_250592_1_170","170","JPY","0","0",
"25005_250842_1_290","290","JPY","0","0",
"25003_537_1_240","240","JPY","0","0",
"25003_503_1_360","360","JPY","0","0",
"25004_250631_1_680","680","JPY","0","0",
"25004_250605_1_370","370","JPY","0","0",
"29010_290634_1_190","190","JPY","0","0",
"25004_250602_1_590","590","JPY","0","0",
"25003_506_1_490","490","JPY","0","0",
"25002_250475_1_210","210","JPY","0","0",
"25002_250478_1_830","830","JPY","0","0",
"25004_250601_1_530","530","JPY","0","0",
"25003_536_1_230","230","JPY","0","0",
"25004_250596_1_420","420","JPY","0","0",
"21002_210018_1_300","300","JPY","0","0",
"25004_250641_1_220","220","JPY","0","0",
"25002_250478_1_320","320","JPY","0","0",
"29007_290112_1_240","240","JPY","0","0",
"29005_291092_1_180","180","JPY","0","0",
"29007_290113_1_170","170","JPY","0","0",
"25004_250596_1_330","330","JPY","0","0",
"25002_250476_1_230","230","JPY","0","0",
"25004_250612_1_420","420","JPY","0","0",
"29005_292021_1_280","280","JPY","0","0",
"21005_210331_1_270","270","JPY","0","0",
"21002_210025_1_340","340","JPY","0","0",
"25004_250621_1_640","640","JPY","0","0",
"29010_290633_1_190","190","JPY","0","0",
"21003_210102_1_490","490","JPY","0","0",
"25003_508_1_630","630","JPY","0","0",
"29003_290541_1_350","350","JPY","0","0",
"25002_250475_1_850","850","JPY","0","0",
"25003_547_1_510","510","JPY","0","0",
"25003_507_1_190","190","JPY","0","0",
"21002_210034_1_400","400","JPY","0","0",
"25003_508_1_230","230","JPY","0","0",
"25003_517_1_930","930","JPY","0","0",
"25002_250473_1_450","450","JPY","0","0",
"29005_291021_1_270","270","JPY","0","0",
"25003_538_1_170","170","JPY","0","0",
"25004_250602_1_430","430","JPY","0","0",
"25004_250621_1_250","250","JPY","0","0",
"25004_250605_1_600","600","JPY","0","0",
"29005_291012_1_290","290","JPY","0","0",
"29005_291022_1_450","450","JPY","0","0",
"29005_292012_1_230","230","JPY","0","0",
"25001_250462_1_750","750","JPY","0","0",
"25002_250476_1_630","630","JPY","0","0",
"21002_210014_1_350","350","JPY","0","0",
"25004_250611_1_640","640","JPY","0","0",
"25003_533_1_590","590","JPY","0","0",
"25003_564_1_280","280","JPY","0","0",
"29010_290634_1_230","230","JPY","0","0",
"25003_574_1_460","460","JPY","0","0",
"25004_250593_1_320","320","JPY","0","0",
"21003_210101_1_120","120","JPY","0","0",
"29010_290636_1_260","260","JPY","0","0",
"25003_531_1_390","390","JPY","0","0",
"25003_536_1_190","190","JPY","0","0",
"25003_574_1_520","520","JPY","0","0",
"21002_210074_1_120","120","JPY","0","0",
"25003_503_1_700","700","JPY","0","0",
"25005_250842_1_310","310","JPY","0","0",
"25004_250605_1_610","610","JPY","0","0",
"25004_250963_1_120","120","JPY","0","0",
"21002_210022_1_380","380","JPY","0","0",
"25003_503_1_620","620","JPY","0","0",
"25003_509_1_280","280","JPY","0","0",
"25003_535_1_500","500","JPY","0","0",
"21002_210072_1_120","120","JPY","0","0",
"21002_210018_1_350","350","JPY","0","0",
"25003_536_1_860","860","JPY","0","0",
"25004_250595_1_440","440","JPY","0","0",
"25004_250641_1_360","360","JPY","0","0",
"25006_816_1_580","580","JPY","0","0",
"25003_543_1_190","190","JPY","0","0",
"25003_505_1_600","600","JPY","0","0",
"25004_250651_1_190","190","JPY","0","0",
"25004_250612_1_680","680","JPY","0","0",
"25004_250641_1_780","780","JPY","0","0",
"20001_200214_1_470","470","JPY","0","0",
"21002_210019_1_210","210","JPY","0","0",
"25002_250477_1_120","120","JPY","0","0",
"25004_250652_1_210","210","JPY","0","0",
"21003_210102_1_380","380","JPY","0","0",
"21004_210062_1_240","240","JPY","0","0",
"25003_574_1_350","350","JPY","0","0",
"25004_250611_1_250","250","JPY","0","0",
"25003_533_1_880","880","JPY","0","0",
"25004_250631_1_330","330","JPY","0","0",
"21002_210012_1_280","280","JPY","0","0",
"25003_564_1_570","570","JPY","0","0",
"25004_250622_1_430","430","JPY","0","0",
"25003_545_1_390","390","JPY","0","0",
"25004_250622_1_790","790","JPY","0","0",
"25004_250612_1_840","840","JPY","0","0",
"25004_250595_1_230","230","JPY","0","0",
"25004_250622_1_510","510","JPY","0","0",
"25001_250462_1_380","380","JPY","0","0",
"25004_250594_1_330","330","JPY","0","0",
"25003_533_1_980","980","JPY","0","0",
"25003_536_1_1020","1020","JPY","0","0",
"25003_574_1_200","200","JPY","0","0",
"20001_200214_1_420","420","JPY","0","0",
"25002_250478_1_310","310","JPY","0","0",
"20001_200211_1_290","290","JPY","0","0",
"29005_291092_1_190","190","JPY","0","0",
"25002_250475_1_610","610","JPY","0","0",
"25003_511_1_570","570","JPY","0","0",
"25004_250962_1_260","260","JPY","0","0",
"21002_210018_1_200","200","JPY","0","0",
"25003_535_1_250","250","JPY","0","0",
"25003_536_1_660","660","JPY","0","0",
"21002_210019_1_370","370","JPY","0","0",
"25004_250652_1_370","370","JPY","0","0",
"25003_511_1_280","280","JPY","0","0",
"25003_541_1_450","450","JPY","0","0",
"25003_534_1_480","480","JPY","0","0",
"25005_250711_1_210","210","JPY","0","0",
"29005_292022_1_240","240","JPY","0","0",
"25004_250601_1_380","380","JPY","0","0",
"21002_210033_1_170","170","JPY","0","0",
"25003_505_1_850","850","JPY","0","0",
"25004_250861_1_430","430","JPY","0","0",
"29005_291052_1_220","220","JPY","0","0",
"25004_250611_1_500","500","JPY","0","0",
"25005_250932_1_330","330","JPY","0","0",
"25004_250651_1_660","660","JPY","0","0",
"25002_250472_1_300","300","JPY","0","0",
"25004_250641_1_720","720","JPY","0","0",
"25004_250595_1_630","630","JPY","0","0",
"29010_290632_1_190","190","JPY","0","0",
"25003_543_1_660","660","JPY","0","0",
"25002_250473_1_810","810","JPY","0","0",
"25002_250477_1_540","540","JPY","0","0",
"25003_510_1_930","930","JPY","0","0",
"25005_250911_1_390","390","JPY","0","0",
"21002_210014_1_200","200","JPY","0","0",
"25004_250601_1_490","490","JPY","0","0",
"25003_508_1_440","440","JPY","0","0",
"29010_290631_1_260","260","JPY","0","0",
"25002_250472_1_480","480","JPY","0","0",
"20001_200213_1_530","530","JPY","0","0",
"25003_506_1_530","530","JPY","0","0",
"21002_210073_1_140","140","JPY","0","0",
"29005_291011_1_240","240","JPY","0","0",
"25004_250602_1_510","510","JPY","0","0",
"25004_250593_1_310","310","JPY","0","0",
"29005_291052_1_360","360","JPY","0","0",
"25003_547_1_430","430","JPY","0","0",
"29005_292012_1_440","440","JPY","0","0",
"25003_508_1_690","690","JPY","0","0",
"21004_210065_1_200","200","JPY","0","0",
"25002_250476_1_440","440","JPY","0","0",
"25001_250462_1_490","490","JPY","0","0",
"29005_292011_1_290","290","JPY","0","0",
"25004_250641_1_560","560","JPY","0","0",
"29003_290541_1_200","200","JPY","0","0",
"29003_290552_1_240","240","JPY","0","0",
"25004_250963_1_540","540","JPY","0","0",
"25002_250473_1_960","960","JPY","0","0",
"25004_250621_1_500","500","JPY","0","0",
"25002_250474_1_930","930","JPY","0","0",
"25003_507_1_660","660","JPY","0","0",
"25004_250612_1_470","470","JPY","0","0",
"25004_250651_1_180","180","JPY","0","0",
"25004_250862_1_210","210","JPY","0","0",
"21002_210021_1_140","140","JPY","0","0",
"25002_250476_1_690","690","JPY","0","0",
"25006_250816_1_610","610","JPY","0","0",
"29007_290873_1_170","170","JPY","0","0",
"21002_210042_1_170","170","JPY","0","0",
"25002_250475_1_600","600","JPY","0","0",
"25003_574_1_620","620","JPY","0","0",
"25003_506_1_390","390","JPY","0","0",
"20001_200213_1_390","390","JPY","0","0",
"25003_534_1_560","560","JPY","0","0",
"25001_250461_1_740","740","JPY","0","0",
"25003_535_1_240","240","JPY","0","0",
"25003_503_1_520","520","JPY","0","0",
"25006_250813_1_240","240","JPY","0","0",
"25003_546_1_510","510","JPY","0","0",
"21001_210003_1_0","0","JPY","0","0",
"25004_250963_1_660","660","JPY","0","0",
"25003_574_1_700","700","JPY","0","0",
"25003_507_1_540","540","JPY","0","0",
"25004_250593_1_210","210","JPY","0","0",
"25004_250622_1_910","910","JPY","0","0",
"29010_290631_1_230","230","JPY","0","0",
"21002_210016_1_190","190","JPY","0","0",
"25002_250473_1_900","900","JPY","0","0",
"25002_250474_1_170","170","JPY","0","0",
"21004_210061_1_140","140","JPY","0","0",
"25003_503_1_460","460","JPY","0","0",
"25002_250477_1_660","660","JPY","0","0",
"25002_250471_1_670","670","JPY","0","0",
"25004_250652_1_320","320","JPY","0","0",
"21002_210019_1_320","320","JPY","0","0",
"25003_564_1_420","420","JPY","0","0",
"25002_250471_1_940","940","JPY","0","0",
"25003_503_1_350","350","JPY","0","0",
"25002_250477_1_1020","1020","JPY","0","0",
"25004_250614_1_670","670","JPY","0","0",
"25003_510_1_170","170","JPY","0","0",
"29005_292022_1_250","250","JPY","0","0",
"25003_509_1_420","420","JPY","0","0",
"25002_250472_1_720","720","JPY","0","0",
"25004_250641_1_300","300","JPY","0","0",
"25002_250471_1_710","710","JPY","0","0",
"21003_210102_1_340","340","JPY","0","0",
"25004_250962_1_230","230","JPY","0","0",
"25002_250478_1_920","920","JPY","0","0",
"25004_250641_1_480","480","JPY","0","0",
"25004_250963_1_180","180","JPY","0","0",
"25002_250477_1_950","950","JPY","0","0",
"25005_250842_1_370","370","JPY","0","0",
"25004_250612_1_570","570","JPY","0","0",
"25004_250605_1_290","290","JPY","0","0",
"21002_210073_1_390","390","JPY","0","0",
"29005_291011_1_250","250","JPY","0","0",
"25002_250478_1_210","210","JPY","0","0",
"25002_250475_1_830","830","JPY","0","0",
"21002_210025_1_380","380","JPY","0","0",
"25003_509_1_680","680","JPY","0","0",
"29005_292011_1_270","270","JPY","0","0",
"29004_290502_1_200","200","JPY","0","0",
"25003_511_1_840","840","JPY","0","0",
"25003_534_1_720","720","JPY","0","0",
"25002_250474_1_770","770","JPY","0","0",
"25004_250595_1_260","260","JPY","0","0",
"25004_250651_1_540","540","JPY","0","0",
"25005_250711_1_310","310","JPY","0","0",
"20001_200212_1_590","590","JPY","0","0",
"25004_250614_1_580","580","JPY","0","0",
"29004_290501_1_190","190","JPY","0","0",
"25002_250472_1_560","560","JPY","0","0",
"21002_210015_1_200","200","JPY","0","0",
"25003_535_1_650","650","JPY","0","0",
"25002_250477_1_180","180","JPY","0","0",
"25007_2250672_1_200","200","JPY","0","0",
"29003_290552_1_250","250","JPY","0","0",
"25003_510_1_770","770","JPY","0","0",
"21002_210011_1_400","400","JPY","0","0",
"29010_290636_1_440","440","JPY","0","0",
"25004_250962_1_630","630","JPY","0","0",
"25003_537_1_450","450","JPY","0","0",
"25004_250612_1_280","280","JPY","0","0",
"29005_292021_1_420","420","JPY","0","0",
"21002_210021_1_390","390","JPY","0","0",
"25002_250471_1_580","580","JPY","0","0",
"25003_536_1_540","540","JPY","0","0",
"29005_291012_1_270","270","JPY","0","0",
"25003_531_1_530","530","JPY","0","0",
"29005_291052_1_300","300","JPY","0","0",
"25001_250461_1_580","580","JPY","0","0",
"25002_250478_1_370","370","JPY","0","0",
"25002_250475_1_290","290","JPY","0","0",
"25003_534_1_360","360","JPY","0","0",
"25005_250912_1_230","230","JPY","0","0",
"25002_250472_1_220","220","JPY","0","0",
"25002_250472_1_1010","1010","JPY","0","0",
"25004_250611_1_650","650","JPY","0","0",
"29005_291011_1_500","500","JPY","0","0",
"25004_250596_1_410","410","JPY","0","0",
"25003_537_1_810","810","JPY","0","0",
"29007_290112_1_250","250","JPY","0","0",
"21002_210015_1_350","350","JPY","0","0",
"29010_290636_1_230","230","JPY","0","0",
"25003_534_1_780","780","JPY","0","0",
"29005_291021_1_290","290","JPY","0","0",
"29010_290634_1_260","260","JPY","0","0",
"25004_250622_1_730","730","JPY","0","0",
"29007_290871_1_240","240","JPY","0","0",
"25003_517_1_770","770","JPY","0","0",
"29005_292021_1_470","470","JPY","0","0",
"25003_509_1_840","840","JPY","0","0",
"25004_250611_1_760","760","JPY","0","0",
"21005_210331_1_290","290","JPY","0","0",
"25003_507_1_120","120","JPY","0","0",
"25004_250962_1_440","440","JPY","0","0",
"25003_511_1_680","680","JPY","0","0",
"21002_210019_1_310","310","JPY","0","0",
"25004_250621_1_240","240","JPY","0","0",
"25004_250652_1_310","310","JPY","0","0",
"21003_210101_1_190","190","JPY","0","0",
"25004_250593_1_370","370","JPY","0","0",
"25002_250473_1_400","400","JPY","0","0",
"20001_200214_1_570","570","JPY","0","0",
"25001_250462_1_340","340","JPY","0","0",
"25003_510_1_550","550","JPY","0","0",
"25003_536_1_120","120","JPY","0","0",
"25001_250461_1_710","710","JPY","0","0",
"25003_511_1_420","420","JPY","0","0",
"25003_542_1_530","530","JPY","0","0",
"29005_292024_1_140","140","JPY","0","0",
"25002_250476_1_260","260","JPY","0","0",
"21000_210009_1_760","760","JPY","0","0",
"21002_210074_1_190","190","JPY","0","0",
"25003_503_1_200","200","JPY","0","0",
"29005_291022_1_400","400","JPY","0","0",
"25002_250477_1_860","860","JPY","0","0",
"25002_250473_1_970","970","JPY","0","0",
"25004_250621_1_650","650","JPY","0","0",
"25001_250461_1_670","670","JPY","0","0",
"25003_517_1_170","170","JPY","0","0",
"25004_250963_1_190","190","JPY","0","0",
"25004_250611_1_240","240","JPY","0","0",
"25004_250631_1_410","410","JPY","0","0",
"20001_200211_1_600","600","JPY","0","0",
"25002_250474_1_550","550","JPY","0","0",
"25002_250472_1_360","360","JPY","0","0",
"25004_250614_1_740","740","JPY","0","0",
"25004_250651_1_120","120","JPY","0","0",
"29005_292012_1_260","260","JPY","0","0",
"25002_250478_1_870","870","JPY","0","0",
"25003_543_1_120","120","JPY","0","0",
"25006_250816_1_290","290","JPY","0","0",
"25004_250601_1_340","340","JPY","0","0",
"25002_250472_1_890","890","JPY","0","0",
"25002_250477_1_190","190","JPY","0","0",
"25004_250621_1_760","760","JPY","0","0",
"25003_546_1_430","430","JPY","0","0",
"25005_250711_1_320","320","JPY","0","0",
"29005_291052_1_480","480","JPY","0","0",
"20001_200214_1_280","280","JPY","0","0",
"25002_250472_1_780","780","JPY","0","0",
"25003_508_1_260","260","JPY","0","0",
"25002_250471_1_740","740","JPY","0","0",
"29003_290542_1_430","430","JPY","0","0",
"25003_508_1_700","700","JPY","0","0",
"29006_290811_1_170","170","JPY","0","0",
"25003_507_1_360","360","JPY","0","0",
"25004_250612_1_240","240","JPY","0","0",
"25004_250614_1_310","310","JPY","0","0",
"25003_505_1_770","770","JPY","0","0",
"25003_508_1_620","620","JPY","0","0",
